model_key,model_id,task,sample_id,source_file,candidate_source,candidate_text,reference_text,candidate_len,reference_len,parse_error,has_candidate,has_reference,embedding_cosine_similarity,bertscore_precision,bertscore_recall,bertscore_f1
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-003,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주 3회 운동 루틴 계획 수립"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 계획 수립"", ""tag"": ""운동"", ""estimated_minutes"": 30 }, { ""date"": ""2026-05-27"", ""title"": ""운동 루틴 작성"", ""tag"": ""운동"", ""estimated_minutes"": 30 }, { ""date"": ""2026-06-04"", ""title"": ""운동 루틴 검토 및 조정"", ""tag"": ""운동"", ""estimated_minutes"": 30 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 계획"", ""description"": ""주 3회 운동 루틴을 주 3회로 설정"", ""tag"": ""운동"" }, { ""date"": ""2026-05-27"", ""title"": ""운동 루틴 작성"", ""description"": ""운동 루틴을 구체적으로 작성"", ""tag"": ""운동"" }, { ""date"": ""2026-06-04"", ""title"": ""운동 루틴 검토"", ""description"": ""주 3회 운동 루틴을 검토하고 필요시 조정"", ""tag"": ""운동"" } ] }",운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 운동 가벼운 전신 운동 2026-05-22 운동 스트레칭 기록 2026-05-23 운동 운동 루틴 1차 진행 가벼운 전신 운동 2026-05-22 운동 운동 루틴 2차 진행 스트레칭 기록 2026-05-23,652,152,,True,True,0.34532702,0.5576998,0.65439934,0.60219234
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-004,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""자격증 시험 대비 플랜"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""자격증 시험 대비 계획"", ""tag"": ""study"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-21"", ""title"": ""평일 공부"", ""tag"": ""study"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-22"", ""title"": ""주말 공부"", ""tag"": ""study"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-23"", ""title"": ""평일 공부"", ""tag"": ""study"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-24"", ""title"": ""주말 공부"", ""tag"": ""study"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-27"", ""title"": ""마무리 정리"", ""tag"": ""study"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-28"", ""title"": ""자격증 시험"", ""tag"": ""test"", ""estimated_minutes"": 120 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""자격증 시험 대비 계획"", ""description"": ""2주 남은 자격증 시험 대비 계획 수립"", ""tag"": ""study"" }, { ""date"": ""2026-05-21"", ""title"": ""평일 공부"", ""description"": ""평일 1시간 공부"", ""tag"": ""study"" }, { ""date"": ""2026-05-22"", ""title"": ""주말 공부"", ""description"": ""주말 3시간 공부"", ""tag"": ""study"" }, { ""date"": ""2026-05-23"", ""title"": ""평일 공부"", ""description"": ""평일 1시간 공부"", ""tag"": ""study""",자격증 공부 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 자격증 핵심 이론 1회독 2026-05-20 자격증 오답 노트 정리 2026-05-21 자격증 자격증 공부 1차 진행 핵심 이론 1회독 2026-05-20 자격증 자격증 공부 2차 진행 오답 노트 정리 2026-05-21,1062,161,"Expecting ',' delimiter: line 66 column 6 (char 1306)",True,True,0.50052065,0.54237735,0.6636211,0.59690475
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-005,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주말 전에 집안일을 나눠서 끝내는 계획"", ""todos"": [ { ""date"": ""2026-05-19"", ""title"": ""청소"", ""tag"": ""housekeeping"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-20"", ""title"": ""정리"", ""tag"": ""organization"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-21"", ""title"": ""세탁"", ""tag"": ""laundry"", ""estimated_minutes"": 90 } ], ""calendar_events"": [ { ""date"": ""2026-05-19"", ""title"": ""청소"", ""description"": ""오전 9시 ~ 오후 1시"", ""tag"": ""housekeeping"" }, { ""date"": ""2026-05-20"", ""title"": ""정리"", ""description"": ""오전 10시 ~ 오후 12시"", ""tag"": ""organization"" }, { ""date"": ""2026-05-21"", ""title"": ""세탁"", ""description"": ""오전 9시 ~ 오후 3시"", ""tag"": ""laundry"" } ] } 이 계획은 주말 전에 집안일을 나눠서 끝내기 위한 것입니다. 2026년 5월 19일에는 청소를, 2026년 5월 20일에는 정리를, 2026년 5월 21일에는 세탁을 할 예정입니다. 각 날짜에 대한 시간도 명시해 두었습니다. 사용자가 오늘 1시간 가능하다고 하셨으니, 다음 주말까지의 계획이 무리 없이 진행될 수 있을 것입니다.",하루에 어느 정도 시간을 쓸 수 있어?,831,21,,True,True,0.2970398,0.42500138,0.64818794,0.51338714
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-006,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""정처기 필기 시험 대비 일정 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""정처기 필기 시험 대비 1일차"", ""tag"": ""test"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-21"", ""title"": ""정처기 필기 시험 대비 2일차"", ""tag"": ""test"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""정처기 필기 시험 대비 3일차"", ""tag"": ""test"", ""estimated_minutes"": 120 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""정처기 필기 시험 대비 1일차"", ""description"": ""3단원까지 복습 및 문제 풀이"", ""tag"": ""test"" }, { ""date"": ""2026-05-21"", ""title"": ""정처기 필기 시험 대비 2일차"", ""description"": ""1단원부터 2단원까지 복습 및 문제 풀이"", ""tag"": ""test"" }, { ""date"": ""2026-05-22"", ""title"": ""정처기 필기 시험 대비 3일차"", ""description"": ""1단원부터 3단원까지 최종 복습 및 문제 풀이"", ""tag"": ""test"" } ] } 이 계획은 사용자가 3일 후에 치를 정처기 필기 시험을 대비하기 위해 세운 일정입니다. 각 날짜별로 어떤 내용을 공부할지 구체적으로 정리했으며, 각 날짜에 걸리는 예상 시간도 포함했습니다.",정처기 필기 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 정처기 4과목 핵심 개념 정리 2026-05-22 정처기 기출 1회 풀이 2026-05-23 정처기 정처기 필기 1차 진행 4과목 핵심 개념 정리 2026-05-22 정처기 정처기 필기 2차 진행 기출 1회 풀이 2026-05-23,820,167,,True,True,0.53067094,0.55930525,0.6907748,0.61812675
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-007,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""Next week project presentation preparation plan"", ""todos"": [ { ""date"": ""2026-05-21"", ""title"": ""Review and Prepare Slides"", ""tag"": ""project"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""Practice Presentation"", ""tag"": ""project"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-23"", ""title"": ""Review and Adjust"", ""tag"": ""project"", ""estimated_minutes"": 90 } ], ""calendar_events"": [ { ""date"": ""2026-05-21"", ""title"": ""Review and Prepare Slides"", ""description"": ""Review project slides and prepare for presentation."", ""tag"": ""project"" }, { ""date"": ""2026-05-22"", ""title"": ""Practice Presentation"", ""description"": ""Practice the presentation with a friend or family member."", ""tag"": ""project"" }, { ""date"": ""2026-05-23"", ""title"": ""Review and Adjust"", ""description"": ""Review the final slides and make any necessary adjustments."", ""tag"": ""project"" } ] } 이 계획은 다음 주에 프로젝트 발표를 준비하기 위한 것입니다. 2026년 5월 21일에는 슬라이드를 검토하고 준비하며, 22일에는 프레젠테이션을 연습하고, 23일에는 최종 슬라이드를 검토하고 조정하는 일정을 포함하고 있습니다. 각 날짜에 대한 구체적인 작업과 예상 소요 시간을 명시했습니다.",프로젝트 발표 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 프로젝트 발표 흐름 정리 2026-05-20 프로젝트 슬라이드 다듬기 2026-05-21 프로젝트 프로젝트 발표 1차 진행 발표 흐름 정리 2026-05-20 프로젝트 프로젝트 발표 2차 진행 슬라이드 다듬기 2026-05-21,1057,166,,True,True,0.701303,0.5397978,0.67621565,0.60035473
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-008,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주 3회 운동 루틴 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 계획 수립"", ""tag"": ""운동"", ""estimated_minutes"": 40 }, { ""date"": ""2026-05-27"", ""title"": ""운동 루틴 작성 및 공유"", ""tag"": ""운동"", ""estimated_minutes"": 40 }, { ""date"": ""2026-06-03"", ""title"": ""운동 루틴 실행 및 피드백"", ""tag"": ""운동"", ""estimated_minutes"": 40 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 계획 수립"", ""description"": ""주 3회 운동 루틴을 만들기 위한 계획 수립"", ""tag"": ""운동"" }, { ""date"": ""2026-05-27"", ""title"": ""운동 루틴 작성 및 공유"", ""description"": ""주 3회 운동 루틴을 작성하고 사용자에게 공유"", ""tag"": ""운동"" }, { ""date"": ""2026-06-03"", ""title"": ""운동 루틴 실행 및 피드백"", ""description"": ""주 3회 운동 루틴을 실행하고 피드백 제공"", ""tag"": ""운동"" } ] } 이번 달부터 주 3회 운동 루틴을 만들고 싶다는 요청에 대해, 다음과 같은 계획을 세웠습니다. 1. **2026-05-20**: 운동 루틴 계획 수립 - 40분 동안 운동 루틴을 만들기 위한 계획을 수립합니다. 2. **2026-05-27**: 운동 루틴 작성 및 공유 - 수립한 운동 루틴을 작성하고, 이를 사용자에게 공유합니다. 3. **2026-06-03**: 운동 루틴 실행 및 피드백 - 작성한 운동 루틴을 실행하고, 피드백을 제공합니다. 이 계획은 사용자가 주 3회 운동을 꾸준히 할 수 있도록 도와줄 것입니다. 각 날짜에 맞",운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 운동 가벼운 전신 운동 2026-05-21 운동 스트레칭 기록 2026-05-22 운동 운동 루틴 1차 진행 가벼운 전신 운동 2026-05-21 운동 운동 루틴 2차 진행 스트레칭 기록 2026-05-22,984,152,,True,True,0.3442316,0.5684031,0.67199427,0.615873
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-009,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""자격증 시험 대비 플랜"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""자격증 시험 대비 계획"", ""tag"": ""test_preparation"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-21"", ""title"": ""평일 공부"", ""tag"": ""workday"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-22"", ""title"": ""주말 공부"", ""tag"": ""weekend"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-23"", ""title"": ""평일 공부"", ""tag"": ""workday"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-24"", ""title"": ""주말 공부"", ""tag"": ""weekend"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-25"", ""title"": ""평일 공부"", ""tag"": ""workday"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-26"", ""title"": ""주말 공부"", ""tag"": ""weekend"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-27"", ""title"": ""평일 공부"", ""tag"": ""workday"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-28"", ""title"": ""주말 공부"", ""tag"": ""weekend"", ""estimated_minutes"": 180 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""자격증 시험 대비 계획"", ""description"": ""2주 남은 자격증 시험 대비 계획 수립"", ""tag"": ""test_preparation"" }, { ""date"": ""2026-05-21"", ""title"": ""평일 공부"", ""description"": ""평일 1시간 공부"", ""tag"": ""workday",하루에 어느 정도 시간을 쓸 수 있어?,1094,21,"Expecting ',' delimiter: line 66 column 6 (char 1337)",True,True,0.36051258,0.3796264,0.5837318,0.46005732
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-010,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주말 전에 집안일을 나눠서 끝내는 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""주말 집안일 계획"", ""tag"": ""housework"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-21"", ""title"": ""거실 청소"", ""tag"": ""cleaning"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""주방 정리"", ""tag"": ""kitchen"", ""estimated_minutes"": 90 }, { ""date"": ""2026-05-23"", ""title"": ""방 청소"", ""tag"": ""room_cleaning"", ""estimated_minutes"": 100 } ], ""calendar_events"": [] } 이 계획은 주말 전에 집안일을 나눠서 끝내기 위한 것입니다. 2026년 5월 20일에는 주말 집안일 계획을 세우고, 2026년 5월 21일에는 거실 청소를, 2026년 5월 22일에는 주방 정리를, 2026년 5월 23일에는 방 청소를 할 예정입니다. 각 날짜에 대한 예상 소요 시간은 1시간, 120분, 90분, 100분으로 설정했습니다.",집안일 정리 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 집안일 공간별 정리 2026-05-20 집안일 분리수거 준비 2026-05-21 집안일 집안일 정리 1차 진행 공간별 정리 2026-05-20 집안일 집안일 정리 2차 진행 분리수거 준비 2026-05-21,652,153,,True,True,0.6348264,0.5614567,0.66788375,0.6100634
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-011,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""정처기 필기 시험 대비 일정 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""정처기 필기 시험 대비 1일차"", ""tag"": ""test"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-21"", ""title"": ""정처기 필기 시험 대비 2일차"", ""tag"": ""test"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""정처기 필기 시험 대비 3일차"", ""tag"": ""test"", ""estimated_minutes"": 120 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""정처기 필기 시험 대비 1일차"", ""description"": ""3단원 복습 및 문제 풀이"", ""tag"": ""test"" }, { ""date"": ""2026-05-21"", ""title"": ""정처기 필기 시험 대비 2일차"", ""description"": ""1단원 ~ 2단원 복습 및 문제 풀이"", ""tag"": ""test"" }, { ""date"": ""2026-05-22"", ""title"": ""정처기 필기 시험 대비 3일차"", ""description"": ""1단원 ~ 3단원 요약 및 문제 풀이"", ""tag"": ""test"" } ] } 이 계획은 사용자가 3일 후에 치를 정처기 필기 시험을 대비하기 위해 작성되었습니다. 각 날짜별로 학습할 단원과 예상 소요 시간을 고려하여 일정을 나누었습니다. 첫째 날에는 3단원 복습과 문제 풀이를, 둘째 날에는 1단원과 2단원 복습과 문제 풀이를, 셋째 날에는 1단원부터 3단원까지 요약 및 문제 풀이를 목표로 합니다. 각 날짜는 120분(2시간)으로 설정하였습니다.",정처기 필기 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 정처기 4과목 핵심 개념 정리 2026-05-21 정처기 기출 1회 풀이 2026-05-22 정처기 정처기 필기 1차 진행 4과목 핵심 개념 정리 2026-05-21 정처기 정처기 필기 2차 진행 기출 1회 풀이 2026-05-22,913,167,,True,True,0.524219,0.55480003,0.6906184,0.6153034
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-012,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""Next week project presentation preparation plan"", ""todos"": [ { ""date"": ""2026-05-21"", ""title"": ""Review and Reorganize Presentation"", ""tag"": ""project"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""Create Slide Content"", ""tag"": ""project"", ""estimated_minutes"": 150 }, { ""date"": ""2026-05-23"", ""title"": ""Practice Presentation"", ""tag"": ""project"", ""estimated_minutes"": 90 }, { ""date"": ""2026-05-24"", ""title"": ""Prepare for Feedback"", ""tag"": ""project"", ""estimated_minutes"": 60 } ], ""calendar_events"": [ { ""date"": ""2026-05-21"", ""title"": ""Review and Reorganize Presentation"", ""description"": ""Review the project presentation slides and organize the content."", ""tag"": ""project"" }, { ""date"": ""2026-05-22"", ""title"": ""Create Slide Content"", ""description"": ""Create detailed slide content for the project presentation."", ""tag"": ""project"" }, { ""date"": ""2026-05-23"", ""title"": ""Practice Presentation"", ""description"": ""Practice the project presentation to ensure confidence and timing."", ""tag"": ""project"" }, { ""date"": ""2026-05-24"", ""title"": ""Prepare for Feedback"", ""description"": ""Prepare for feedback from colleagues and prepare any necessary adjustments."", ""tag"": ""project"" } ] } 이 계획은 다음 주에 프로젝트 발표를 준비하기 위한 것입니다. 2026년 5월 21일에는 발표 자료를 검토하고 재구성하며, 22일에는 슬라이드 내용을 작성합니다. 23일에는 발표 연습을 하고, 24일에는 피드백을 준비할 예정입니다. 각 날짜별로 필요한 작업과 예상 소요 시간을 포함했습니다.",프로젝트 발표 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 프로젝트 발표 흐름 정리 2026-05-22 프로젝트 슬라이드 다듬기 2026-05-23 프로젝트 프로젝트 발표 1차 진행 발표 흐름 정리 2026-05-22 프로젝트 프로젝트 발표 2차 진행 슬라이드 다듬기 2026-05-23,1376,166,,True,True,0.7111938,0.5323594,0.67332006,0.5945996
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-013,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주 3회 운동 루틴 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 시작"", ""tag"": ""운동"", ""estimated_minutes"": 40 }, { ""date"": ""2026-05-27"", ""title"": ""두 번째 운동 세션"", ""tag"": ""운동"", ""estimated_minutes"": 40 }, { ""date"": ""2026-06-03"", ""title"": ""세 번째 운동 세션"", ""tag"": ""운동"", ""estimated_minutes"": 40 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""주 3회 운동 루틴 시작"", ""description"": ""하루 40분 운동 계획"", ""tag"": ""운동"" }, { ""date"": ""2026-05-27"", ""title"": ""두 번째 운동 세션"", ""description"": ""하루 40분 운동"", ""tag"": ""운동"" }, { ""date"": ""2026-06-03"", ""title"": ""세 번째 운동 세션"", ""description"": ""하루 40분 운동"", ""tag"": ""운동"" } ] }",하루에 어느 정도 시간을 쓸 수 있어?,626,21,,True,True,0.27406543,0.40109432,0.5874049,0.47669184
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-014,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""자격증 시험 대비 플랜"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""자격증 시험 대비 계획 수립"", ""tag"": ""plan"", ""estimated_minutes"": 30 }, { ""date"": ""2026-05-21"", ""title"": ""자격증 시험 준비 계획 세우기"", ""tag"": ""plan"", ""estimated_minutes"": 30 }, { ""date"": ""2026-05-22"", ""title"": ""교재 및 강의 계획 세우기"", ""tag"": ""plan"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-23"", ""title"": ""주중 공부 시간표 작성"", ""tag"": ""plan"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-24"", ""title"": ""주말 공부 시간표 작성"", ""tag"": ""plan"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-25"", ""title"": ""모의고사 풀기"", ""tag"": ""plan"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-26"", ""title"": ""오답 노트 작성"", ""tag"": ""plan"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-27"", ""title"": ""마지막 정리 및 요약"", ""tag"": ""plan"", ""estimated_minutes"": 60 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""자격증 시험 대비 계획 수립"", ""description"": ""자격증 시험 대비 계획을 세우는 날입니다. 1시간 공부할 수 있습니다."", ""tag"": ""calendar_event"" }, { ""date"": ""2026-05-21"", ""title"": ""자격증 시험 준비 계획 세우기"", ""description"": ""자격증 시험 준비 계획을 세우는 날입니다. 1시간 공부할 수 있습니다",자격증 공부 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 자격증 핵심 이론 1회독 2026-05-21 자격증 오답 노트 정리 2026-05-22 자격증 자격증 공부 1차 진행 핵심 이론 1회독 2026-05-21 자격증 자격증 공부 2차 진행 오답 노트 정리 2026-05-22,1059,161,"Expecting ',' delimiter: line 60 column 6 (char 1248)",True,True,0.43219525,0.54090667,0.67917264,0.6022051
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-015,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주말 전에 집안일을 나눠서 끝내는 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""주말 집안일 계획"", ""tag"": ""housework"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-21"", ""title"": ""거실 청소"", ""tag"": ""cleaning"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""부엌 정리"", ""tag"": ""kitchen"", ""estimated_minutes"": 90 }, { ""date"": ""2026-05-23"", ""title"": ""방 청소"", ""tag"": ""room_cleaning"", ""estimated_minutes"": 100 } ], ""calendar_events"": [] } 이 계획은 주말 전에 집안일을 나눠서 끝내기 위한 것입니다. 2026년 5월 20일에는 주말 집안일 계획을 세우고, 2026년 5월 21일에는 거실 청소를, 2026년 5월 22일에는 부엌 정리를, 2026년 5월 23일에는 방 청소를 각각 1시간씩 나눠서 진행할 수 있도록 계획을 세웠습니다. 이렇게 하면 주말 전에 집안일을 효율적으로 끝낼 수 있을 거예요. 도움이 필요하면 언제든지 말해줘!",집안일 정리 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 집안일 공간별 정리 2026-05-22 집안일 분리수거 준비 2026-05-23 집안일 집안일 정리 1차 진행 공간별 정리 2026-05-22 집안일 집안일 정리 2차 진행 분리수거 준비 2026-05-23,682,153,,True,True,0.62512946,0.5573434,0.6762998,0.6110863
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-016,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""Plan created for Plan-SAMPLE-016: 3-day study schedule for Python Core 3.0"", ""todos"": [ { ""date"": ""2026-05-23"", ""title"": ""Study Python Core 3.0 - Day 1"", ""tag"": ""study"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-24"", ""title"": ""Study Python Core 3.0 - Day 2"", ""tag"": ""study"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-25"", ""title"": ""Study Python Core 3.0 - Day 3"", ""tag"": ""study"", ""estimated_minutes"": 120 } ], ""calendar_events"": [ { ""date"": ""2026-05-23"", ""title"": ""Study Python Core 3.0 - Day 1"", ""description"": ""Review 1st to 3rd chapters of Python Core 3.0"", ""tag"": ""study"" }, { ""date"": ""2026-05-24"", ""title"": ""Study Python Core 3.0 - Day 2"", ""description"": ""Review 4th to 6th chapters of Python Core 3.0"", ""tag"": ""study"" }, { ""date"": ""2026-05-25"", ""title"": ""Study Python Core 3.0 - Day 3"", ""description"": ""Review 7th to 9th chapters of Python Core 3.0"", ""tag"": ""study"" } ] } 이 계획은 사용자가 3일 후에 있을 정처기 필기 시험을 대비하여 3단원까지 공부할 수 있도록 도와줍니다. 각 날짜에 맞춰 공부할 내용을 정리하고, 각 날짜의 공부 시간을 120분으로 설정했습니다.",정처기 필기 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 정처기 4과목 핵심 개념 정리 2026-05-20 정처기 기출 1회 풀이 2026-05-21 정처기 정처기 필기 1차 진행 4과목 핵심 개념 정리 2026-05-20 정처기 정처기 필기 2차 진행 기출 1회 풀이 2026-05-21,1036,167,,True,True,0.44425637,0.52969813,0.6310096,0.57593244
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-017,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""Next week project presentation preparation plan"", ""todos"": [ { ""date"": ""2026-05-21"", ""title"": ""Review and Prepare Slides"", ""tag"": ""project"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-22"", ""title"": ""Practice Presentation"", ""tag"": ""project"", ""estimated_minutes"": 120 }, { ""date"": ""2026-05-23"", ""title"": ""Review and Adjust"", ""tag"": ""project"", ""estimated_minutes"": 90 } ], ""calendar_events"": [ { ""date"": ""2026-05-21"", ""title"": ""Review and Prepare Slides"", ""description"": ""Review project slides and prepare for presentation."", ""tag"": ""project"" }, { ""date"": ""2026-05-22"", ""title"": ""Practice Presentation"", ""description"": ""Practice the presentation to ensure confidence."", ""tag"": ""project"" }, { ""date"": ""2026-05-23"", ""title"": ""Review and Adjust"", ""description"": ""Review the final slides and make any necessary adjustments."", ""tag"": ""project"" } ] } 이 계획은 다음 주에 프로젝트 발표를 준비하기 위한 것입니다. 2026년 5월 21일에는 슬라이드를 검토하고 준비하며, 22일에는 프레젠테이션을 연습합니다. 마지막으로 23일에는 최종 슬라이드를 검토하고 조정합니다. 각 날짜에 대한 구체적인 작업과 예상 소요 시간을 포함했습니다.",하루에 어느 정도 시간을 쓸 수 있어?,1041,21,,True,True,0.2702969,0.41470182,0.6385566,0.5028407
kanana,kakaocorp/kanana-nano-2.1b-instruct,planner_chatbot,PLAN-SAMPLE-018,raw_outputs-kanana.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""주 3회 운동 루틴 계획"", ""todos"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 시작"", ""tag"": ""운동"", ""estimated_minutes"": 40 }, { ""date"": ""2026-05-27"", ""title"": ""두 번째 운동 세션"", ""tag"": ""운동"", ""estimated_minutes"": 40 }, { ""date"": ""2026-06-04"", ""title"": ""세 번째 운동 세션"", ""tag"": ""운동"", ""estimated_minutes"": 40 } ], ""calendar_events"": [ { ""date"": ""2026-05-20"", ""title"": ""운동 루틴 시작"", ""description"": ""40분 운동 루틴 시작"", ""tag"": ""운동"" }, { ""date"": ""2026-05-27"", ""title"": ""두 번째 운동 세션"", ""description"": ""40분 운동 세션"", ""tag"": ""운동"" }, { ""date"": ""2026-06-04"", ""title"": ""세 번째 운동 세션"", ""description"": ""40분 운동 세션"", ""tag"": ""운동"" } ] }",운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 운동 가벼운 전신 운동 2026-05-22 운동 스트레칭 기록 2026-05-23 운동 운동 루틴 1차 진행 가벼운 전신 운동 2026-05-22 운동 운동 루틴 2차 진행 스트레칭 기록 2026-05-23,621,152,,True,True,0.36511528,0.5702742,0.6691301,0.61575973
