run_id,model_key,task,sample_id,raw_output,parse_error,error,_source_file,_source_line,auto_eval.json_valid,auto_eval.schema_valid,auto_eval.korean_output,auto_eval.length_valid,auto_eval.output_length,auto_eval.forbidden_detected,auto_eval.error,auto_eval.latency_sec,auto_eval.speed_score,auto_eval.generated_tokens,auto_eval.tokens_per_sec,auto_eval.auto_score,auto_eval.todo_direct_overlap_rate,auto_eval.todo_direct_related_violation,auto_eval.persona_keyword_hit_rate,auto_eval.worldview_term_hit,auto_eval.distinct_1,auto_eval.distinct_2,auto_eval.todo_count,auto_eval.todo_count_accuracy,auto_eval.empty_todo_rate,auto_eval.duplicate_todo_rate,auto_eval.tag_presence_rate,auto_eval.date_field_rate,auto_eval.time_field_rate,auto_eval.tag_accuracy_hint,auto_eval.task_coverage_hint,auto_eval.response_type_valid,auto_eval.response_type_accuracy,auto_eval.clarifying_schema_valid,auto_eval.plan_schema_valid,auto_eval.date_valid,auto_eval.todo_convertibility,auto_eval.calendar_convertibility,auto_eval.tag_coverage,auto_eval.quest_mention_hint,auto_eval.user_todo_leak_rate,auto_eval.repetitive_phrase_hint,auto_eval.sns_post_valid,auto_eval.event_relevance_hint,auto_eval.comment_reply_relevance_hint,auto_eval.feed_context_relevance_hint,auto_eval.pressure_phrase_detected,auto_eval.comfort_phrase_hit,auto_eval.character_name_used
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-003,"{""response_type"": ""plan"", ""summary"": ""몽글마을에서 시작하는 건강한 운동 습관! 주 3회 40분 루틴으로 활기찬 일상을 만들어봐요."", ""todos"": [{""date"": ""2026-05-23"", ""title"": ""월요일 - 전신 스트레칭 & 가벼운 유산소"", ""tag"": ""운동시작"", ""estimated_minutes"": 40}, {""date"": ""2026-05-25"", ""title"": ""수요일 - 근력 강화 (상체)"", ""tag"": ""근력운동"", ""estimated_minutes"": 40}, {""date"": ""2026-05-27"", ""title"": ""금요일 - 요가 & 마무리 스트레칭"", ""tag"": ""유연성"", ""estimated_minutes"": 40}], ""calendar_events"": [{""date"": ""2026-05-23"", ""title"": ""첫 운동 데이!"", ""description"": ""가벼운 음악과 함께 몸을 깨워보세요. 오늘부터 건강해지는 시작이에요!"", ""tag"": ""운동시작""}, {""date"": ""2026-05-25"", ""title"": ""근력 충전 데이"", ""description"": ""팔굽혀펴기 10개 도전! 꾸준함이 힘이에요."", ""tag"": ""근력운동""}, {""date"": ""2026-05-27"", ""title"": ""릴렉스 요가 타임"", ""description"": ""몸과 마음을 편안하게~ 내일도 힘내요!"", ""tag"": ""유연성""}]}",,,failure_cases-midm_base.jsonl,13,True,True,True,True,731,False,False,77.7729,1.0,,,5.0,,,,,,,,,,,,,,,,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-004,"```json
{
  ""response_type"": ""plan"",
  ""summary"": ""몽글마을 플래너가 자격증 시험 준비를 위한 2주 집중 플랜을 준비했어요! 평일엔 1시간씩, 주말엔 3시간씩 공부하며 효율적으로 준비해봐요."",
  ""todos"": [
    {
      ""date"": ""2026-05-21"",
      ""title"": ""기본 개념 복습"",
      ""tag"": ""이론"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-22"",
      ""title"": ""문제 풀이 연습"",
      ""tag"": ""실습"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-23"",
      ""title"": ""오답 노트 정리"",
      ""tag"": ""정리"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-24"",
      ""title"": ""핵심 요약 노트 작성"",
      ""tag"": ""요약"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-25"",
      ""title"": ""모의고사 1회 풀기"",
      ""tag"": ""시험"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-26"",
      ""title"": ""주말 종합 복습"",
      ""tag"": ""종합"",
      ""estimated_minutes"": 180
    },
    {
      ""date"": ""2026-05-27"",
      ""title"": ""취약 부분 집중 학습"",
      ""tag"": ""집중"",
      ""estimated_minutes"": 180
    },
    {
      ""date"": ""2026-05-28"",
      ""title"": ""기출문제 분석"",
      ""tag"": ""분석"",
      ""estimated_minutes"": 180
    },
    {
      ""date"": ""2026-05-29"",
      ""title"": ""최종 모의고사 2회 풀기"",
      ""tag"": ""시험"",
      ""estimated_minutes"": 180
    },
    {
      ""date"": ""2026-05-30"",
      ""title"": ""전체 내용 최종 점검"",
      ""tag"": ""점검"",
      ""estimated_minutes"": 180
    }
  ],
  ""calendar_events"": [
    {
      ""date"": ""2026-05-21"",
      ""title"": ""스터디 그룹 온라인 미팅"",
      ""description"": ""친구들과 함께","Expecting ',' delimiter: line 65 column 4 (char 1328)",,failure_cases-midm_base.jsonl,14,False,False,True,True,1456,False,False,159.9465,1.0,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-005,"{""response_type"": ""plan"", ""summary"": ""오늘 1시간 동안 효율적으로 집안일을 나눠서 처리해봐요! 🏠✨"", ""todos"": [{""date"": ""2026-05-20"", ""title"": ""주방 정리 및 설거지"", ""tag"": ""cleaning"", ""estimated_minutes"": 30}, {""date"": ""2026-05-20"", ""title"": ""옷장 정리 및 세탁 준비"", ""tag"": ""organizing"", ""estimated_minutes"": 15}, {""date"": ""2026-05-20"", ""title"": ""쓰레기 분리수거"", ""tag"": ""waste"", ""estimated_minutes"": 15}], ""calendar_events"": [{""date"": ""2026-05-20"", ""title"": ""집안일 데이"", ""description"": ""주말 전에 미리 집안일을 나눠서 끝내기 위한 시간!"", ""tag"": ""household""}]}",,,failure_cases-midm_base.jsonl,15,True,True,True,True,490,False,False,48.1588,1.0,,,4.6,,,,,,,,,,,,,,,,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-006,"```json
{
  ""response_type"": ""plan"",
  ""summary"": ""3일 남은 정보처리기사 필기 시험을 위한 집중 학습 계획! 3단원까지 완료하셨으니 남은 시간 동안 핵심 개념을 빠르게 정리하고 문제 풀이로 마무리하세요."",
  ""todos"": [
    {
      ""date"": ""2026-05-21"",
      ""title"": ""4단원 이론 복습 및 요약"",
      ""tag"": ""이론정리"",
      ""estimated_minutes"": 120
    },
    {
      ""date"": ""2026-05-22"",
      ""title"": ""5단원 개념 정리 및 예제 풀이"",
      ""tag"": ""문제풀이"",
      ""estimated_minutes"": 90
    },
    {
      ""date"": ""2026-05-23"",
      ""title"": ""전체 단원 핵심 문제 50문제 풀이"",
      ""tag"": ""실전연습"",
      ""estimated_minutes"": 180
    }
  ],
  ""calendar_events"": [
    {
      ""date"": ""2026-05-21"",
      ""title"": ""4단원 마스터 데이"",
      ""description"": ""4단원 이론을 빠르게 훑어보고 주요 개념을 노트에 정리해요. 이해가 부족한 부분은 온라인 강의로 보충!"",
      ""tag"": ""학습""
    },
    {
      ""date"": ""2026-05-22"",
      ""title"": ""5단원 정복하기"",
      ""description"": ""5단원 예제 문제를 풀면서 개념을 확실히 다져요. 막히는 부분은 스터디 그룹에 질문!"",
      ""tag"": ""학습""
    },
    {
      ""date"": ""2026-05-23"",
      ""title"": ""실전 모의고사 데이"",
      ""description"": ""실제 시험처럼 시간을 재고 문제를 풀어보세요. 틀린 문제는 오답노트에 꼼꼼히 기록!"",
      ""tag"": ""시험준비""
    }
  ]
}
```",,,failure_cases-midm_base.jsonl,16,True,True,True,True,827,False,False,131.2003,1.0,,,5.0,,,,,,,,,,,,,,,,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-007,"{""response_type"": ""plan"", ""summary"": ""하루 2시간씩 투자해서 다음 주 발표 준비를 체계적으로 진행할 수 있도록 계획을 세웠어요! 📚✨"", ""todos"": [{""date"": ""2026-05-21"", ""title"": ""발표 자료 초안 작성"", ""tag"": ""자료준비"", ""estimated_minutes"": 120}, {""date"": ""2026-05-22"", ""title"": ""발표 슬라이드 디자인"", ""tag"": ""디자인"", ""estimated_minutes"": 120}, {""date"": ""2026-05-23"", ""title"": ""발표 연습 및 피드백 받기"", ""tag"": ""연습"", ""estimated_minutes"": 120}], ""calendar_events"": [{""date"": ""2026-05-24"", ""title"": ""최종 리허설 및 점검"", ""description"": ""발표 전 마지막 점검과 예상 질문 대비"", ""tag"": ""리허설""}]}",,,failure_cases-midm_base.jsonl,17,True,True,True,True,494,False,False,47.9327,1.0,,,5.0,,,,,,,,,,,,,,,,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-008,"{""response_type"": ""plan"", ""summary"": ""몽글마을에서 시작하는 건강한 5월! 주 3회 40분 운동 루틴으로 활기찬 일상을 만들어보세요."", ""todos"": [{""date"": ""2026-05-23"", ""title"": ""월요일 - 전신 스트레칭 & 가벼운 유산소"", ""tag"": ""운동시작"", ""estimated_minutes"": 40}, {""date"": ""2026-05-25"", ""title"": ""수요일 - 근력 강화 (상체)"", ""tag"": ""근력운동"", ""estimated_minutes"": 40}, {""date"": ""2026-05-27"", ""title"": ""금요일 - 요가 & 코어 강화"", ""tag"": ""코어운동"", ""estimated_minutes"": 40}], ""calendar_events"": [{""date"": ""2026-05-23"", ""title"": ""월요일 운동 시간"", ""description"": ""하루를 활기차게 시작하는 40분 운동!"", ""tag"": ""운동시작""}, {""date"": ""2026-05-25"", ""title"": ""수요일 근력 데이"", ""description"": ""탄탄한 상체 만들기!"", ""tag"": ""근력운동""}, {""date"": ""2026-05-27"", ""title"": ""금요일 요가 타임"", ""description"": ""몸과 마음의 균형을 위한 요가 세션"", ""tag"": ""코어운동""}]}",,,failure_cases-midm_base.jsonl,18,True,True,True,True,701,False,False,73.6096,1.0,,,5.0,,,,,,,,,,,,,,,,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-009,"```json
{
  ""response_type"": ""plan"",
  ""summary"": ""몽글마을 플래너가 자격증 시험 준비를 위한 2주 집중 플랜을 준비했어요! 평일엔 1시간씩, 주말엔 3시간씩 공부하며 효율적으로 준비해봐요."",
  ""todos"": [
    {
      ""date"": ""2026-05-21"",
      ""title"": ""기본 개념 복습"",
      ""tag"": ""이론"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-22"",
      ""title"": ""문제 풀이 연습"",
      ""tag"": ""실습"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-23"",
      ""title"": ""오답 노트 정리"",
      ""tag"": ""정리"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-24"",
      ""title"": ""핵심 요약 노트 작성"",
      ""tag"": ""요약"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-25"",
      ""title"": ""모의고사 1회 풀기"",
      ""tag"": ""시험"",
      ""estimated_minutes"": 60
    },
    {
      ""date"": ""2026-05-26"",
      ""title"": ""주말 집중 학습 - 파트 1"",
      ""tag"": ""집중"",
      ""estimated_minutes"": 180
    },
    {
      ""date"": ""2026-05-27"",
      ""title"": ""주말 집중 학습 - 파트 2"",
      ""tag"": ""집중"",
      ""estimated_minutes"": 180
    },
    {
      ""date"": ""2026-05-28"",
      ""title"": ""주말 집중 학습 - 파트 3"",
      ""tag"": ""집중"",
      ""estimated_minutes"": 180
    }
  ],
  ""calendar_events"": [
    {
      ""date"": ""2026-05-21"",
      ""title"": ""스터디 그룹 온라인 미팅"",
      ""description"": ""친구들과 함께 개념 토론하기"",
      ""tag"": ""스터디""
    },
    {
      ""date"": ""2026-05-29"",
      ""title"": ""최종 점검 및 휴식"",
      ""description"": ""시험 전날 컨디션 관리 및 마무리"",
      ""tag"": ""휴식""
    }
  ]
}
```",,,failure_cases-midm_base.jsonl,19,True,True,True,True,1037,False,False,132.5671,1.0,,,4.6,,,,,,,,,,,,,,,,True,0.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,planner_chatbot,PLAN-SAMPLE-010,"{""response_type"": ""plan"", ""summary"": ""오늘 1시간 동안 효율적으로 집안일을 나눠서 처리해봐요! 🏠✨"", ""todos"": [{""date"": ""2026-05-20"", ""title"": ""주방 정리 및 설거지"", ""tag"": ""청소"", ""estimated_minutes"": 30}, {""date"": ""2026-05-20"", ""title"": ""옷장 정리 및 세탁 준비"", ""tag"": ""정리"", ""estimated_minutes"": 15}, {""date"": ""2026-05-20"", ""title"": ""쓰레기 분리수거"", ""tag"": ""환경"", ""estimated_minutes"": 15}], ""calendar_events"": [{""date"": ""2026-05-20"", ""title"": ""집안일 데이"", ""description"": ""주말 전에 미리 집안일을 나눠서 끝내기 위한 시간!"", ""tag"": ""집안일""}]}",,,failure_cases-midm_base.jsonl,20,True,True,True,True,467,False,False,50.1039,1.0,,,5.0,,,,,,,,,,,,,,,,True,1.0,False,True,True,1.0,1.0,1.0,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-001,"```json
{""quest"": ""최벨리는 하늘색 털에 노란 리본을 단 채, 둥근 귀로 바람 소리를 느끼며 마을 도서관 창가에 앉아 조용히 일기를 쓴다. 오늘 하루 동안 몽글마을 친구들이 남긴 작은 메모들을 모아 정성스럽게 정리하고, 내일 아침 햇살과 함께 모두에게 돌려줄 준비",Unterminated string starting at: line 1 column 11 (char 10),,failure_cases-midm_base.jsonl,21,False,False,True,False,155,False,False,20.8642,1.0,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-002,"{""quest"": ""최벨리는 몽글마을 도서관에서 새로 들어온 책을 발견하고, 그 책의 재미있는 부분을 친구에게 들려주기 위해 페이지를 조심스럽게 넘기며 읽어보기로 했어요.""}",,,failure_cases-midm_base.jsonl,22,True,True,True,False,84,False,False,11.343,2.13,,,4.11,0.0,False,0.0,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-003,"{""quest"": ""최벨리는 몽글마을의 비밀 정원에서 발견한 무지개 꽃잎을 조심스럽게 모아 새로운 그림을 그려보려 해. 큰 덩치로 살짝 흔들리는 작은 손으로 한 장 한 장 정성스럽게 펼쳐서 마을 아이들에게 보여줄 깜짝 선물을 만들고 싶어.""}",,,failure_cases-midm_base.jsonl,23,True,True,True,False,122,False,False,15.1871,1.0,,,4.13,0.0,False,0.03333333333333333,True,0.9375,0.967741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-004,"{""quest"": ""최벨리가 마을 도서관 구석에 쌓인 책들을 부드러운 크림색 털로 정리하고, 빨간 스카프를 살짝 매만지며 포근한 목소리로 새 책 코너를 안내해요. 잠든 친구에게는 조용히 책갈피를 만들어줘요.""}",,,failure_cases-midm_base.jsonl,24,True,True,True,False,104,False,False,14.1104,1.27,,,4.16,0.0,False,0.12,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-005,"{""quest"": ""최벨리는 몽글마을 도서관에 새로 들어온 책을 정리하며, 친구들이 편안하게 읽을 수 있도록 아늑한 독서 공간에 책들을 예쁘게 배치해 두기로 했어요. 햇살이 잘 드는 창가 자리를 찾아서 책을 가지런히 놓고, 작은 새소리 장식을 곁에 놓아 포근한 분위기를 만들어요",Unterminated string starting at: line 1 column 11 (char 10),,failure_cases-midm_base.jsonl,25,False,False,True,False,155,False,False,16.6477,1.0,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-006,"{""quest"": ""최벨리는 남색 펭귄 옷을 입고 마을 도서관에 가서 새로 들어온 책들을 정리한 후, 하얀 배 부분에 작은 스티커를 붙여 친구들이 쉽게 찾을 수 있도록 도와줘요.""}",,,failure_cases-midm_base.jsonl,26,True,True,True,False,88,False,False,11.205,2.17,,,4.18,0.0,False,0.16,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-007,"{""quest"": ""최벨리는 마을의 정원에서 발견한 작은 씨앗을 심기 위해 흙을 부드럽게 고르고, 물을 살짝 뿌려주며 새싹이 돋아날 공간을 정성스럽게 준비해요.""}",,,failure_cases-midm_base.jsonl,27,True,True,True,False,78,False,False,10.4034,2.41,,,4.16,0.0,False,0.10526315789473684,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-008,"```json
{""quest"": ""최벨리는 마을 회관 앞 벤치에 앉아 자신의 줄무늬 조끼 주머니 속 도토리 간식을 조심스럽게 꺼내며, 오늘 하루 있었던 마을 소식을 곰곰이 되새기고 있어요. 그 과정에서 작고 귀여운 발걸음 소리를 듣고 누군가를 반갑게 맞이하며 함께 간식을 나눌 준비를 하고 있답니다.""","Expecting ',' delimiter: line 1 column 161 (char 160)",,failure_cases-midm_base.jsonl,28,False,False,True,False,168,False,False,17.7885,1.0,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-009,"{""quest"": ""최벨리는 마을 도서관 앞에서 친구들과 함께 새로 도착한 동화책을 정리하며, 초록 케이프를 휘날리며 책들을 깔끔하게 줄 맞춰 진열한다. 책 사이에 작은 메모를 끼워 넣어 다음 독서 모임 일정을 안내한다.""}",,,failure_cases-midm_base.jsonl,29,True,True,True,False,112,False,False,14.3986,1.19,,,4.13,0.0,False,0.034482758620689655,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,quest_generation,QUEST-SAMPLE-010,"{""quest"": ""최벨리는 마을 도서관 구석에 있는 낡은 별책장을 발견하고, 자신의 파란 고래 털로 먼지를 부드럽게 닦아내어 마을 아이들이 별 무늬 이야기를 더 잘 볼 수 있게 해준다.""}",,,failure_cases-midm_base.jsonl,30,True,True,True,False,93,False,False,12.784,1.68,,,4.16,0.0,False,0.12,True,0.9615384615384616,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-001,"{""post"": ""☀️ 아침 햇살 아래 구름 베개 잘 말렸어요! 포근함이 두 배가 된 기분 😊 내일은 더 따뜻한 포옹 준비해둘게요! #몽글마을 #햇살충전""}",,,failure_cases-midm_base.jsonl,31,True,True,True,True,75,False,False,11.861,1.97,,,4.64,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-002,"{""post"": ""🌱 오늘 아침 당근밭에 물 한 컵 주었더니 당근들이 쑥쑥! 🥕 내 마음도 촉촉해졌어. 작은 나눔이 주는 행복이란 이런 거구나! 💚""}",,,failure_cases-midm_base.jsonl,32,True,True,True,True,72,False,False,12.643,1.73,,,4.85,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-003,"{""post"": ""🌞 오늘도 햇살 가득한 창가 자리, 보송보송하게 정리 완료! 아침 햇살 받으며 차 한 잔 마시면 마음이 따뜻해져요. 😊 #몽글마을 #햇살충전 #루루의아침""}",,,failure_cases-midm_base.jsonl,33,True,True,True,True,85,False,False,13.0699,1.59,,,4.63,,,,,0.95,1.0,,,,,,,,,,,,,,,,,,0.16666666666666666,0.0,0.050000000000000044,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-004,"```json
{""post"": ""🌅 아침 햇살에 빨간 스카프를 살랑살랑 털어봤어요! 포근함이 두 배로 느껴지는 하루네요~ 모두 좋은 아침이에요! 🧸✨""}
```",,,failure_cases-midm_base.jsonl,34,True,True,True,True,65,False,False,11.4887,2.08,,,4.73,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.4,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-005,"{""post"": ""☕️ 오늘 아침, 작은 찻잔들을 정성껏 놓아뒀어요! 따뜻함이 필요한 순간엔 언제든 여기 있어요. 😴 포근한 하루 보내세요!""}",,,failure_cases-midm_base.jsonl,35,True,True,True,True,68,False,False,9.4738,2.7,,,4.64,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-006,"{""post"": ""아침 햇살 받으며 별무늬 담요 정리 끝! 포근함이 두 배가 됐네 🌟✨ 오늘도 몽글마을에 따뜻함 나눠줄 준비 완료! #따뜻한하루 #몽글마을""}",,,failure_cases-midm_base.jsonl,36,True,True,True,True,76,False,False,12.5217,1.76,,,4.56,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-007,"{""post"": ""🌸 오늘 아침, 내가 정성껏 준비한 꽃핀 상자를 색깔별로 예쁘게 놓아두었어! 보기만 해도 기분이 몽글몽글해지는 하루 되길 바래~ 😊 #몽글마을 #꽃핀상자""}",,,failure_cases-midm_base.jsonl,37,True,True,True,True,85,False,False,13.7002,1.4,,,4.82,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.6,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-008,"{""post"": ""아침 햇살 맞으며 조끼 단추 반짝반짝 닦아냈어요! 🌟 오늘도 깨끗한 마음으로 하루 시작! ✨ #몽글마을 #청소끝""}",,,failure_cases-midm_base.jsonl,38,True,True,True,True,62,False,False,10.2105,2.47,,,4.64,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.2,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-009,"{""post"": ""오늘 아침, 우체통에 예쁜 리본 달았어요! 📮 작은 손길이지만 마을이 더 환해졌길 바라요. 다음엔 또 어떤 일을 도울까? 😊 #몽글마을지킴이""}",,,failure_cases-midm_base.jsonl,39,True,True,True,True,78,False,False,14.108,1.27,,,4.73,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.4,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,feed_post_generation,FEED-SAMPLE-010,"{""post"": ""🌙 오늘 아침, 창가에 달빛 조약돌을 두었어요! 마음이 몽글몽글 따뜻해지는 기분이에요. 여러분도 작은 빛 하나로 하루를 밝혀보세요 :)✨""}",,,failure_cases-midm_base.jsonl,40,True,True,True,True,76,False,False,11.72,2.01,,,4.82,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,0.6,0.0,0.0,True,,,,,,
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-001,"{""message"": ""와아! 정말 멋지네요! ✨ 당신의 노력이 반짝반짝 빛나요. 언제든지 또 함께해요~ 💕""}",,,failure_cases-midm_base.jsonl,41,True,True,True,True,47,False,False,8.5063,3.0,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,False,False
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-002,"{""message"": ""와아! 작은 모험을 완수했구나! 🌟 다음엔 어떤 새로운 길이 기다릴까? 루미가 항상 응원할게! ✨""}",,,failure_cases-midm_base.jsonl,42,True,True,True,True,54,False,False,9.7418,2.62,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,True,True
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-003,"{""message"": ""지금 잠시 쉬어가는 시간도 소중하답니다. 모아가 곁에서 조용히 응원할게요. 편안한 휴식 보내세요! 🌙""}",,,failure_cases-midm_base.jsonl,43,True,True,True,True,56,False,False,8.8702,2.89,,,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,False,True,True
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-004,"```json
{""message"": ""괜찮아! 나도 가끔은 넘어질 때가 있어. 다시 시작하면 되니까 천천히 해보자. 😊""}
```",,,failure_cases-midm_base.jsonl,44,True,True,True,True,45,False,False,8.2412,3.08,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,False,True,False
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-005,"```json
{""message"": ""우와! 나도 궁금해서 아침 일찍 나가봤는데, 바람이 살짝 흔들길래 내가 먼저 본 것 같아! 🐿️🎀""}
```",,,failure_cases-midm_base.jsonl,45,True,True,True,True,54,False,False,10.5081,2.38,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.125,0.0,False,False,False
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-006,"{""message"": ""오, 안녕! 오늘은 달콤한 젤리랑 바삭한 쿠키, 그리고 촉촉한 마시멜로를 담았어. 언제든 놀러오면 같이 먹자! 😊""}",,,failure_cases-midm_base.jsonl,46,True,True,True,True,63,False,False,9.8478,2.59,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.07692307692307693,False,False,False
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-007,"{""message"": ""달빛 숲 가장자리, 작은 웅덩이에서 찾았어요. 그곳도 조약돌처럼 고요하답니다.""}",,,failure_cases-midm_base.jsonl,47,True,True,True,True,43,False,False,7.1765,3.41,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.07142857142857142,False,False,False
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-008,"```json
{""message"": ""맞아, 살짝 떨리기도 했어! 하지만 반짝이는 손잡이가 너무 신비로워서 설렘이 더 컸지. 새로운 모험은 항상 두근거리잖아! ✨""}
```",,,failure_cases-midm_base.jsonl,48,True,True,True,True,69,False,False,11.5863,2.05,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.07692307692307693,False,False,False
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-009,"```json
{""message"": ""체크리스트 꾸미기, 작은 스티커로 시작해보는 건 어떨까요? 누리가 응원할게요! 🐑✨""}
```",,,failure_cases-midm_base.jsonl,49,True,True,True,True,46,False,False,9.323,2.75,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.25,0.08333333333333333,False,True,True
20260522_022223_98ecab57,midm-base,character_message_generation,MSG-SAMPLE-010,"```json
{""message"": ""아이고, 오늘 많이 힘드셨구나! 내 옆에 앉아 같이 쉬자. 폭신한 담요처럼 따뜻하게 안아줄게. 🧸""}
```",,,failure_cases-midm_base.jsonl,50,True,True,True,True,54,False,False,10.7219,2.32,,,4.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.14285714285714285,0.08333333333333333,False,False,False
