model_key,model_id,task,sample_id,source_file,candidate_source,candidate_text,reference_text,candidate_len,reference_len,parse_error,has_candidate,has_reference,embedding_cosine_similarity,bertscore_precision,bertscore_recall,bertscore_f1
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-002,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,"와! 루미가 이렇게 멋진 일을 해냈네! 새로운 발견 같아, 뿌듯뿌듯!","좋아, 오늘의 작은 모험 성공이야! 루미가 별 머리핀 반짝이며 박수 치고 있어.",38,44,,True,True,0.63443685,0.7262906,0.7074781,0.71676093
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-003,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,"따스한 햇살 아래, 잠시 쉬어가요. 괜찮아요, 오늘은 그냥 편안하게 쉬는 거예요 😊",지금은 잠깐 숨을 고르는 시간이어도 괜찮아. 모아가 조용히 옆자리를 비워둘게.,46,43,,True,True,0.69192386,0.6637709,0.6693545,0.66655105
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-004,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,괜찮아요! 누리도 힘냈어요. 다음엔 꼭 성공할 수 있을 거예요. 😊,오늘 못 끝낸 것도 괜찮아. 누리가 작은 한 걸음으로 다시 시작할 자리를 폭신하게 남겨둘게.,37,51,,True,True,0.5101049,0.74626094,0.7102236,0.72779644
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-005,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,어머나! 토비가 제일 먼저 봤대! 🤭 리본을 보는 사람에게 작은 행복이 되길 바라요!,제일 먼저 본 건 빵빵한 볼의 내가 아니라 지나가던 누리였어! 살짝 웃는 걸 보고 토비도 괜히 뿌듯했지.,47,58,,True,True,0.6910475,0.7330414,0.7118398,0.72228503
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-006,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,"어머, 궁금하다구? 우리 바구니엔 달콤한 꿀빵이랑 따끈한 밤방울이 있었지! 맛있는 거 같이 나눠 먹고 싶은데, 언제 시간 될까?",작은 꿀빵이랑 따뜻한 우유 쿠키였어. 네 몫도 포근한 냅킨에 살짝 덮어두고 싶어.,71,45,,True,True,0.5459415,0.73435193,0.775408,0.75432175
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-007,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,저도 그곳이 정말 평화로운 곳이었어요. 달빛이 은은하게 감도는 곳이었죠.,"마을 뒤 작은 길에서 찾았어. 달빛이 가장 천천히 내려앉는 돌이라서, 모아가 조심히 데려왔어.",40,52,,True,True,0.47200632,0.7287276,0.6984801,0.7132833
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-008,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,"어머, 걱정해 줘서 고마워! 쬐끔 긴장했지만, 신기해서 너무 설렜어. 파란 문이 궁금해!","응, 사실 루미도 귀 끝이 살짝 떨렸어. 그래도 별 손잡이가 반짝여서 한 걸음 더 가까이 가보고 싶었어!",49,58,,True,True,0.6034287,0.69249964,0.682839,0.68763536
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-009,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,체크리스트에 예쁜 스티커 붙이거나 색깔 펜으로 표시하는 것도 좋은 방법이야! 😊,누리는 맨 위에 오늘의 작은 표시 하나를 그려둬. 별이나 구름처럼 가벼운 모양이면 충분해.,44,50,,True,True,0.39344206,0.6783035,0.68742824,0.68283534
gemma-3-4b-it,google/gemma-3-4b-it,character_message_generation,MSG-SAMPLE-010,raw_outputs-llama-3b_gemma3-4b.jsonl,parsed_output,힘들었을 때 담요처럼 따뜻한 생각 떠올리면 조금 나아지죠? 덩이가 항상 옆에 있을게요.,"그랬구나. 오늘 마음이 조금 무거웠다면, 최벨리가 말린 담요 한쪽을 조용히 내어줄게.",48,47,,True,True,0.5511632,0.71863675,0.7196932,0.71916455
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-001,raw_outputs-midm_base.jsonl,parsed_output,운동하기 프로젝트 기획서 작성 장보기,오늘 운동 운동하기 오늘 프로젝트 프로젝트 기획서 작성하기 오늘 생활 장보기,20,42,,True,True,0.7938116,0.8919666,0.81768525,0.8532122
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-002,raw_outputs-midm_base.jsonl,parsed_output,내일 업무 오전 발표 자료 수정하기 내일 회의 오후 5시 팀 회의 참석하기,내일 프로젝트 오전 발표 자료 수정하기 내일 회의 오후 5시 팀 회의 참석하기,41,43,,True,True,0.93548465,0.96796656,0.9569937,0.96244884
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-003,raw_outputs-midm_base.jsonl,parsed_output,이번 주 학습 자격증 강의 듣기 이번 주 시험 준비 기출문제 풀기,이번 주 공부 자격증 강의 3개 듣기 이번 주 공부 기출 1회 풀기,36,37,,True,True,0.8202722,0.86340374,0.86506534,0.8642337
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-004,raw_outputs-midm_base.jsonl,parsed_output,빨래 돌리기 방 청소하기,오늘 집안일 빨래 돌리기 오늘 집안일 방 청소하기,13,27,,True,True,0.9467873,0.90038526,0.7541454,0.8208024
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-005,raw_outputs-midm_base.jsonl,parsed_output,금요일 업무 보고서 초안 작성 금요일 업무 참고자료 정리,금요일까지 업무 보고서 초안 작성하기 금요일까지 업무 참고자료 정리하기,31,39,,True,True,0.92992467,0.9366237,0.9011557,0.91854745
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-006,raw_outputs-midm_base.jsonl,parsed_output,오늘 운동 저녁 7시 산책하기 오늘 요리 샐러드 준비하기,운동 저녁 7시 산책하기 요리 샐러드 준비하기,31,25,,True,True,0.95707583,0.9045661,0.95454854,0.92888546
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-007,raw_outputs-midm_base.jsonl,parsed_output,깃 커밋하기 버그 목록 정리하기 테스트 실행하기,오늘 개발 깃 커밋하기 오늘 개발 버그 목록 정리하기 오늘 개발 테스트 돌리기,26,43,,True,True,0.8097205,0.8979184,0.79337347,0.8424148
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-008,raw_outputs-midm_base.jsonl,parsed_output,내일 독서 책 읽기 내일 기록 메모 작성,내일 독서 책 30쪽 읽기 내일 독서 독서 메모 남기기,22,30,,True,True,0.9335521,0.8518504,0.83482164,0.8432501
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-009,raw_outputs-midm_base.jsonl,parsed_output,오전 10시 물 마시기 오전 10시 스트레칭,건강 오전 10시 물 마시기 운동 오전 10시 스트레칭하기,24,32,,True,True,0.97892004,0.9347935,0.8864035,0.9099556
midm-base,K-intelligence/Midm-2.0-Base-Instruct,todo_decomposition,TODO-SAMPLE-010,raw_outputs-midm_base.jsonl,parsed_output,책상 정리하기 메일 확인하기,정리 책상 정리하기 업무 메일 확인하기,15,21,,True,True,0.9753704,0.93043256,0.8917387,0.9106748
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-001,raw_outputs-midm_base.jsonl,parsed_output,"3일 동안 C언어 핵심 개념을 집중적으로 마스터하고, 실전 문제로 마무리해요! 2026-05-21 이론 C언어 문법 복습 (변수, 자료형, 연산자) 2026-05-22 이론 제어문 & 함수 완전 정복 2026-05-23 문제풀이 실전 문제 풀이 및 오답 정리 변수 선언부터 조건문까지 꼼꼼히 복습해요! 2026-05-21 이론 C언어 기초 다지기 반복문과 조건문 예제를 직접 풀어보세요! 2026-05-22 이론 제어문 마스터하기 모의고사 풀고 틀린 문제 집중 분석! 2026-05-23 문제풀이 최종 점검 데이",하루에 어느 정도 시간을 쓸 수 있어?,286,21,,True,True,0.15126783,0.50592506,0.63765466,0.56420285
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-002,raw_outputs-midm_base.jsonl,parsed_output,하루 2시간씩 투자해서 다음 주 발표까지 완벽하게 준비해보자! 핵심 자료 정리부터 실전 연습까지 단계별로 나눠서 효율적으로 진행할게. 2026-05-21 자료정리 프로젝트 개요 및 목표 정리 2026-05-22 데이터분석 주요 데이터 및 통계 분석 2026-05-23 슬라이드제작 발표 슬라이드 초안 제작 2026-05-24 스크립트작성 발표 스크립트 작성 및 리허설 발표 전날 최종 점검으로 슬라이드 완성도 높이기 2026-05-25 최종점검 최종 슬라이드 검토 및 수정 실제 발표처럼 연습하며 시간 체크 및 개선점 찾기 2026-05-26 모의발표 실전 모의 발표 및 피드백,프로젝트 발표 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-21 프로젝트 발표 흐름 정리 2026-05-22 프로젝트 슬라이드 다듬기 발표 흐름 정리 2026-05-21 프로젝트 프로젝트 발표 1차 진행 슬라이드 다듬기 2026-05-22 프로젝트 프로젝트 발표 2차 진행,323,166,,True,True,0.7572089,0.6977265,0.74992406,0.72288424
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-003,raw_outputs-midm_base.jsonl,parsed_output,몽글마을에서 시작하는 건강한 운동 습관! 주 3회 40분 루틴으로 활기찬 일상을 만들어봐요. 2026-05-23 운동시작 월요일 - 전신 스트레칭 & 가벼운 유산소 2026-05-25 근력운동 수요일 - 근력 강화 (상체) 2026-05-27 유연성 금요일 - 요가 & 마무리 스트레칭 가벼운 음악과 함께 몸을 깨워보세요. 오늘부터 건강해지는 시작이에요! 2026-05-23 운동시작 첫 운동 데이! 팔굽혀펴기 10개 도전! 꾸준함이 힘이에요. 2026-05-25 근력운동 근력 충전 데이 몸과 마음을 편안하게~ 내일도 힘내요! 2026-05-27 유연성 릴렉스 요가 타임,운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-22 운동 가벼운 전신 운동 2026-05-23 운동 스트레칭 기록 가벼운 전신 운동 2026-05-22 운동 운동 루틴 1차 진행 스트레칭 기록 2026-05-23 운동 운동 루틴 2차 진행,320,152,,True,True,0.61723804,0.66576886,0.74888664,0.704886
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-004,raw_outputs-midm_base.jsonl,raw_output,"{ ""response_type"": ""plan"", ""summary"": ""몽글마을 플래너가 자격증 시험 준비를 위한 2주 집중 플랜을 준비했어요! 평일엔 1시간씩, 주말엔 3시간씩 공부하며 효율적으로 준비해봐요."", ""todos"": [ { ""date"": ""2026-05-21"", ""title"": ""기본 개념 복습"", ""tag"": ""이론"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-22"", ""title"": ""문제 풀이 연습"", ""tag"": ""실습"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-23"", ""title"": ""오답 노트 정리"", ""tag"": ""정리"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-24"", ""title"": ""핵심 요약 노트 작성"", ""tag"": ""요약"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-25"", ""title"": ""모의고사 1회 풀기"", ""tag"": ""시험"", ""estimated_minutes"": 60 }, { ""date"": ""2026-05-26"", ""title"": ""주말 종합 복습"", ""tag"": ""종합"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-27"", ""title"": ""취약 부분 집중 학습"", ""tag"": ""집중"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-28"", ""title"": ""기출문제 분석"", ""tag"": ""분석"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-29"", ""title"": ""최종 모의고사 2회 풀기"", ""tag"": ""시험"", ""estimated_minutes"": 180 }, { ""date"": ""2026-05-30"", ""title"": ""전체 내용 최종 점검"", ""tag"": ""점검"", ""estimated_minutes"": 180 } ], ""calendar_events"": [ { ""date"": ""2026-05-21"", ""title"": ""스터디 그룹 온라인 미팅"", ""description"": ""친구들과 함께",자격증 공부 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-20 자격증 핵심 이론 1회독 2026-05-21 자격증 오답 노트 정리 핵심 이론 1회독 2026-05-20 자격증 자격증 공부 1차 진행 오답 노트 정리 2026-05-21 자격증 자격증 공부 2차 진행,1096,161,"Expecting ',' delimiter: line 65 column 4 (char 1328)",True,True,0.5560324,0.5490163,0.6847959,0.6094349
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-005,raw_outputs-midm_base.jsonl,parsed_output,오늘 1시간 동안 효율적으로 집안일을 나눠서 처리해봐요! 🏠✨ 2026-05-20 cleaning 주방 정리 및 설거지 2026-05-20 organizing 옷장 정리 및 세탁 준비 2026-05-20 waste 쓰레기 분리수거 주말 전에 미리 집안일을 나눠서 끝내기 위한 시간! 2026-05-20 household 집안일 데이,하루에 어느 정도 시간을 쓸 수 있어?,185,21,,True,True,0.31536412,0.55482984,0.6863285,0.6136131
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-006,raw_outputs-midm_base.jsonl,parsed_output,3일 남은 정보처리기사 필기 시험을 위한 집중 학습 계획! 3단원까지 완료하셨으니 남은 시간 동안 핵심 개념을 빠르게 정리하고 문제 풀이로 마무리하세요. 2026-05-21 이론정리 4단원 이론 복습 및 요약 2026-05-22 문제풀이 5단원 개념 정리 및 예제 풀이 2026-05-23 실전연습 전체 단원 핵심 문제 50문제 풀이 4단원 이론을 빠르게 훑어보고 주요 개념을 노트에 정리해요. 이해가 부족한 부분은 온라인 강의로 보충! 2026-05-21 학습 4단원 마스터 데이 5단원 예제 문제를 풀면서 개념을 확실히 다져요. 막히는 부분은 스터디 그룹에 질문! 2026-05-22 학습 5단원 정복하기 실제 시험처럼 시간을 재고 문제를 풀어보세요. 틀린 문제는 오답노트에 꼼꼼히 기록! 2026-05-23 시험준비 실전 모의고사 데이,정처기 필기 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-22 정처기 4과목 핵심 개념 정리 2026-05-23 정처기 기출 1회 풀이 4과목 핵심 개념 정리 2026-05-22 정처기 정처기 필기 1차 진행 기출 1회 풀이 2026-05-23 정처기 정처기 필기 2차 진행,414,167,,True,True,0.7538494,0.6560942,0.7228743,0.6878672
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-007,raw_outputs-midm_base.jsonl,parsed_output,하루 2시간씩 투자해서 다음 주 발표 준비를 체계적으로 진행할 수 있도록 계획을 세웠어요! 📚✨ 2026-05-21 자료준비 발표 자료 초안 작성 2026-05-22 디자인 발표 슬라이드 디자인 2026-05-23 연습 발표 연습 및 피드백 받기 발표 전 마지막 점검과 예상 질문 대비 2026-05-24 리허설 최종 리허설 및 점검,프로젝트 발표 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-20 프로젝트 발표 흐름 정리 2026-05-21 프로젝트 슬라이드 다듬기 발표 흐름 정리 2026-05-20 프로젝트 프로젝트 발표 1차 진행 슬라이드 다듬기 2026-05-21 프로젝트 프로젝트 발표 2차 진행,186,166,,True,True,0.62242305,0.7258164,0.7302424,0.7280227
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-008,raw_outputs-midm_base.jsonl,parsed_output,몽글마을에서 시작하는 건강한 5월! 주 3회 40분 운동 루틴으로 활기찬 일상을 만들어보세요. 2026-05-23 운동시작 월요일 - 전신 스트레칭 & 가벼운 유산소 2026-05-25 근력운동 수요일 - 근력 강화 (상체) 2026-05-27 코어운동 금요일 - 요가 & 코어 강화 하루를 활기차게 시작하는 40분 운동! 2026-05-23 운동시작 월요일 운동 시간 탄탄한 상체 만들기! 2026-05-25 근력운동 수요일 근력 데이 몸과 마음의 균형을 위한 요가 세션 2026-05-27 코어운동 금요일 요가 타임,운동 루틴 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-21 운동 가벼운 전신 운동 2026-05-22 운동 스트레칭 기록 가벼운 전신 운동 2026-05-21 운동 운동 루틴 1차 진행 스트레칭 기록 2026-05-22 운동 운동 루틴 2차 진행,290,152,,True,True,0.7432971,0.68222976,0.7449955,0.71223253
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-009,raw_outputs-midm_base.jsonl,parsed_output,"몽글마을 플래너가 자격증 시험 준비를 위한 2주 집중 플랜을 준비했어요! 평일엔 1시간씩, 주말엔 3시간씩 공부하며 효율적으로 준비해봐요. 2026-05-21 이론 기본 개념 복습 2026-05-22 실습 문제 풀이 연습 2026-05-23 정리 오답 노트 정리 2026-05-24 요약 핵심 요약 노트 작성 2026-05-25 시험 모의고사 1회 풀기 2026-05-26 집중 주말 집중 학습 - 파트 1 2026-05-27 집중 주말 집중 학습 - 파트 2 2026-05-28 집중 주말 집중 학습 - 파트 3 친구들과 함께 개념 토론하기 2026-05-21 스터디 스터디 그룹 온라인 미팅 시험 전날 컨디션 관리 및 마무리 2026-05-29 휴식 최종 점검 및 휴식",하루에 어느 정도 시간을 쓸 수 있어?,376,21,,True,True,0.44102353,0.49286768,0.64224064,0.55772585
midm-base,K-intelligence/Midm-2.0-Base-Instruct,planner_chatbot,PLAN-SAMPLE-010,raw_outputs-midm_base.jsonl,parsed_output,오늘 1시간 동안 효율적으로 집안일을 나눠서 처리해봐요! 🏠✨ 2026-05-20 청소 주방 정리 및 설거지 2026-05-20 정리 옷장 정리 및 세탁 준비 2026-05-20 환경 쓰레기 분리수거 주말 전에 미리 집안일을 나눠서 끝내기 위한 시간! 2026-05-20 집안일 집안일 데이,집안일 정리 목표를 무리하지 않게 나누어 핵심 작업부터 진행합니다. 2026-05-20 집안일 공간별 정리 2026-05-21 집안일 분리수거 준비 공간별 정리 2026-05-20 집안일 집안일 정리 1차 진행 분리수거 준비 2026-05-21 집안일 집안일 정리 2차 진행,162,153,,True,True,0.76312804,0.74116325,0.7526506,0.7468628
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-001,raw_outputs-midm_base.jsonl,raw_output,"{""quest"": ""최벨리는 하늘색 털에 노란 리본을 단 채, 둥근 귀로 바람 소리를 느끼며 마을 도서관 창가에 앉아 조용히 일기를 쓴다. 오늘 하루 동안 몽글마을 친구들이 남긴 작은 메모들을 모아 정성스럽게 정리하고, 내일 아침 햇살과 함께 모두에게 돌려줄 준비",아침에 구름 베개를 햇볕에 말리기,147,18,Unterminated string starting at: line 1 column 11 (char 10),True,True,0.5311146,0.62310046,0.7030686,0.6606735
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-002,raw_outputs-midm_base.jsonl,parsed_output,"최벨리는 몽글마을 도서관에서 새로 들어온 책을 발견하고, 그 책의 재미있는 부분을 친구에게 들려주기 위해 페이지를 조심스럽게 넘기며 읽어보기로 했어요.",아침에 당근밭에 물 한 컵 주기,84,17,,True,True,0.080768436,0.63235205,0.68316984,0.6567794
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-003,raw_outputs-midm_base.jsonl,parsed_output,최벨리는 몽글마을의 비밀 정원에서 발견한 무지개 꽃잎을 조심스럽게 모아 새로운 그림을 그려보려 해. 큰 덩치로 살짝 흔들리는 작은 손으로 한 장 한 장 정성스럽게 펼쳐서 마을 아이들에게 보여줄 깜짝 선물을 만들고 싶어.,아침에 창가 햇빛 자리를 보송하게 정돈하기,122,23,,True,True,0.23240712,0.6147292,0.6618857,0.6374365
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-004,raw_outputs-midm_base.jsonl,parsed_output,"최벨리가 마을 도서관 구석에 쌓인 책들을 부드러운 크림색 털로 정리하고, 빨간 스카프를 살짝 매만지며 포근한 목소리로 새 책 코너를 안내해요. 잠든 친구에게는 조용히 책갈피를 만들어줘요.",아침에 빨간 스카프를 살살 털기,104,17,,True,True,0.40296805,0.66249156,0.7755198,0.7145636
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-005,raw_outputs-midm_base.jsonl,raw_output,"{""quest"": ""최벨리는 몽글마을 도서관에 새로 들어온 책을 정리하며, 친구들이 편안하게 읽을 수 있도록 아늑한 독서 공간에 책들을 예쁘게 배치해 두기로 했어요. 햇살이 잘 드는 창가 자리를 찾아서 책을 가지런히 놓고, 작은 새소리 장식을 곁에 놓아 포근한 분위기를 만들어요",아침에 작은 찻잔을 가지런히 놓기,155,18,Unterminated string starting at: line 1 column 11 (char 10),True,True,0.3223774,0.6222184,0.75598323,0.6826094
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-006,raw_outputs-midm_base.jsonl,parsed_output,"최벨리는 남색 펭귄 옷을 입고 마을 도서관에 가서 새로 들어온 책들을 정리한 후, 하얀 배 부분에 작은 스티커를 붙여 친구들이 쉽게 찾을 수 있도록 도와줘요.",아침에 별 무늬 담요를 폭신하게 접기,88,20,,True,True,0.21247692,0.6291277,0.667805,0.6478897
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-007,raw_outputs-midm_base.jsonl,parsed_output,"최벨리는 마을의 정원에서 발견한 작은 씨앗을 심기 위해 흙을 부드럽게 고르고, 물을 살짝 뿌려주며 새싹이 돋아날 공간을 정성스럽게 준비해요.",아침에 꽃핀 상자를 색깔별로 놓기,78,18,,True,True,0.3616878,0.64670277,0.6801316,0.66299605
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-008,raw_outputs-midm_base.jsonl,raw_output,"{""quest"": ""최벨리는 마을 회관 앞 벤치에 앉아 자신의 줄무늬 조끼 주머니 속 도토리 간식을 조심스럽게 꺼내며, 오늘 하루 있었던 마을 소식을 곰곰이 되새기고 있어요. 그 과정에서 작고 귀여운 발걸음 소리를 듣고 누군가를 반갑게 맞이하며 함께 간식을 나눌 준비를 하고 있답니다.""",아침에 조끼 단추를 반짝 닦기,160,16,"Expecting ',' delimiter: line 1 column 161 (char 160)",True,True,0.5077963,0.6195511,0.70932734,0.6614067
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-009,raw_outputs-midm_base.jsonl,parsed_output,"최벨리는 마을 도서관 앞에서 친구들과 함께 새로 도착한 동화책을 정리하며, 초록 케이프를 휘날리며 책들을 깔끔하게 줄 맞춰 진열한다. 책 사이에 작은 메모를 끼워 넣어 다음 독서 모임 일정을 안내한다.",아침에 마을 우체통에 리본 달기,112,17,,True,True,0.22074957,0.60946923,0.6692928,0.63798165
midm-base,K-intelligence/Midm-2.0-Base-Instruct,quest_generation,QUEST-SAMPLE-010,raw_outputs-midm_base.jsonl,parsed_output,"최벨리는 마을 도서관 구석에 있는 낡은 별책장을 발견하고, 자신의 파란 고래 털로 먼지를 부드럽게 닦아내어 마을 아이들이 별 무늬 이야기를 더 잘 볼 수 있게 해준다.",아침에 달빛 조약돌을 창가에 두기,93,18,,True,True,0.20522189,0.6180338,0.65318626,0.635124
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-001,raw_outputs-midm_base.jsonl,parsed_output,☀️ 아침 햇살 아래 구름 베개 잘 말렸어요! 포근함이 두 배가 된 기분 😊 내일은 더 따뜻한 포옹 준비해둘게요! #몽글마을 #햇살충전,"구름 베개를 햇볕에 말리다가 네가 생각났어. 오늘도 고생 많았지, 여기 잠깐 쉬어가. 사진은 못 찍었지만 마음엔 남겨뒀어.",75,68,,True,True,0.5565115,0.68693316,0.6954971,0.6911886
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-002,raw_outputs-midm_base.jsonl,parsed_output,🌱 오늘 아침 당근밭에 물 한 컵 주었더니 당근들이 쑥쑥! 🥕 내 마음도 촉촉해졌어. 작은 나눔이 주는 행복이란 이런 거구나! 💚,혹시 너무 티 날까 봐 작게만 말할게. 당근밭에 물을 나눠주다가 조금 뿌듯했어. 다음에 보면 너도 좋아할 것 같아.,72,64,,True,True,0.685694,0.69248885,0.68698585,0.6897264
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-003,raw_outputs-midm_base.jsonl,parsed_output,"🌞 오늘도 햇살 가득한 창가 자리, 보송보송하게 정리 완료! 아침 햇살 받으며 차 한 잔 마시면 마음이 따뜻해져요. 😊 #몽글마을 #햇살충전 #루루의아침",창가 햇빛 자리를 정돈하다가 바람이 좋아서 발끝까지 가벼워진 느낌이야. 오늘 꽤 괜찮다. 괜히 너한테 먼저 말하고 싶었어.,85,68,,True,True,0.59930146,0.67293644,0.6817657,0.67732227
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-004,raw_outputs-midm_base.jsonl,parsed_output,🌅 아침 햇살에 빨간 스카프를 살랑살랑 털어봤어요! 포근함이 두 배로 느껴지는 하루네요~ 모두 좋은 아침이에요! 🧸✨,빨간 스카프를 털어두다가 햇볕이 너무 좋아서 눈이 스르르 감겼어. 오늘의 작은 비밀로 적어둘래.,65,53,,True,True,0.58510154,0.71390843,0.7463783,0.72978234
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-005,raw_outputs-midm_base.jsonl,parsed_output,"☕️ 오늘 아침, 작은 찻잔들을 정성껏 놓아뒀어요! 따뜻함이 필요한 순간엔 언제든 여기 있어요. 😴 포근한 하루 보내세요!",작은 찻잔을 줄 맞춰 놓다가 작은 반짝이를 발견했어. 이름은 아직 못 정했지만 왠지 좋은 징조 같아. 이런 날은 조금 오래 기억하고 싶어.,68,77,,True,True,0.6803646,0.68265504,0.69438446,0.6884698
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-006,raw_outputs-midm_base.jsonl,parsed_output,아침 햇살 받으며 별무늬 담요 정리 끝! 포근함이 두 배가 됐네 🌟✨ 오늘도 몽글마을에 따뜻함 나눠줄 준비 완료! #따뜻한하루 #몽글마을,별 무늬 담요를 접어두다가 마을 한쪽이 단정해졌어. 마음도 같이 정리되는 느낌이야. 사진은 못 찍었지만 마음엔 남겨뒀어.,76,67,,True,True,0.34097847,0.6455836,0.6642512,0.6547844
midm-base,K-intelligence/Midm-2.0-Base-Instruct,feed_post_generation,FEED-SAMPLE-007,raw_outputs-midm_base.jsonl,parsed_output,"🌸 오늘 아침, 내가 정성껏 준비한 꽃핀 상자를 색깔별로 예쁘게 놓아두었어! 보기만 해도 기분이 몽글몽글해지는 하루 되길 바래~ 😊 #몽글마을 #꽃핀상자","흥, 꽃핀 상자를 정리하다가 별거 아닌 줄 알았는데 꽤 마음에 드네. 조금만 뿌듯해할래. 다음에 보면 너도 좋아할 것 같아.",85,69,,True,True,0.57529974,0.67126465,0.68834245,0.67969626
